subject,index,weight,i,j,k,x(mm),y(mm),z(mm)
1024,630475,1.0000,27,62,64,38,-4,54
1024,630476,1.0000,28,62,64,36,-4,54
1024,630565,1.0000,26,63,64,40,-2,54
1024,630566,1.0000,27,63,64,38,-2,54
1024,630567,1.0000,28,63,64,36,-2,54
1024,630657,1.0000,27,64,64,38,0,54
1024,630658,1.0000,28,64,64,36,0,54
1024,630749,1.0000,28,65,64,36,2,54
1024,630785,1.0000,64,65,64,-36,2,54
1024,630876,1.0000,64,66,64,-36,4,54
1024,630877,1.0000,65,66,64,-38,4,54
1024,630968,1.0000,65,67,64,-38,6,54
1024,640303,1.0000,27,61,65,38,-6,56
1024,640341,1.0000,65,61,65,-38,-6,56
1024,640394,1.0000,27,62,65,38,-4,56
1024,640395,1.0000,28,62,65,36,-4,56
1024,640431,1.0000,64,62,65,-36,-4,56
1024,640484,1.0000,26,63,65,40,-2,56
1024,640485,1.0000,27,63,65,38,-2,56
1024,640486,1.0000,28,63,65,36,-2,56
1024,640576,1.0000,27,64,65,38,0,56
1024,640577,1.0000,28,64,65,36,0,56
1024,640668,1.0000,28,65,65,36,2,56
1024,640704,1.0000,64,65,65,-36,2,56
1024,640705,1.0000,65,65,65,-38,2,56
1024,640796,1.0000,65,66,65,-38,4,56
1024,650222,1.0000,27,61,66,38,-6,58
1024,650260,1.0000,65,61,66,-38,-6,58
1024,650313,1.0000,27,62,66,38,-4,58
1024,650314,1.0000,28,62,66,36,-4,58
1024,650404,1.0000,27,63,66,38,-2,58
1024,650405,1.0000,28,63,66,36,-2,58
1024,650495,1.0000,27,64,66,38,0,58
1024,650496,1.0000,28,64,66,36,0,58
1024,650587,1.0000,28,65,66,36,2,58
1024,650623,1.0000,64,65,66,-36,2,58
1024,650715,1.0000,65,66,66,-38,4,58
1024,660141,1.0000,27,61,67,38,-6,60
1024,660179,1.0000,65,61,67,-38,-6,60
1024,660232,1.0000,27,62,67,38,-4,60
1024,660233,1.0000,28,62,67,36,-4,60
1024,660324,1.0000,28,63,67,36,-2,60
1024,660415,1.0000,28,64,67,36,0,60
1024,660543,1.0000,65,65,67,-38,2,60
1024,670060,1.0000,27,61,68,38,-6,62
