ROI,Subject,Session/Partition,LocalizerSize
8,001_SWJN_01_PL2017,1,74
8,001_SWJN_01_PL2017,2,74
8,001_SWJN_01_PL2017,3,74
8,001_SWJN_01_PL2017,4,74
8,001_SWJN_01_PL2017,5,74
8,001_SWJN_01_PL2017,6,74
8,001_SWJN_01_PL2017,7,74
8,001_SWJN_01_PL2017,8,74
8,002_SWJN_05_PL2017,1,74
8,002_SWJN_05_PL2017,2,74
8,002_SWJN_05_PL2017,3,74
8,002_SWJN_05_PL2017,4,74
8,002_SWJN_05_PL2017,5,74
8,002_SWJN_05_PL2017,6,74
8,002_SWJN_05_PL2017,7,74
8,002_SWJN_05_PL2017,8,74
8,003_SWJN_07_PL2017,1,74
8,003_SWJN_07_PL2017,2,74
8,003_SWJN_07_PL2017,3,74
8,003_SWJN_07_PL2017,4,74
8,003_SWJN_07_PL2017,5,74
8,003_SWJN_07_PL2017,6,74
8,003_SWJN_07_PL2017,7,74
8,003_SWJN_07_PL2017,8,74
8,004_SWJN_09_PL2017,1,74
8,004_SWJN_09_PL2017,2,74
8,004_SWJN_09_PL2017,3,74
8,004_SWJN_09_PL2017,4,74
8,004_SWJN_09_PL2017,5,74
8,004_SWJN_09_PL2017,6,74
8,004_SWJN_09_PL2017,7,74
8,004_SWJN_09_PL2017,8,74
8,005_SWJN_11_PL2017,1,74
8,005_SWJN_11_PL2017,2,74
8,005_SWJN_11_PL2017,3,74
8,005_SWJN_11_PL2017,4,74
8,005_SWJN_11_PL2017,5,74
8,005_SWJN_11_PL2017,6,74
8,005_SWJN_11_PL2017,7,74
8,005_SWJN_11_PL2017,8,74
8,006_SWJN_12_PL2017,1,74
8,006_SWJN_12_PL2017,2,74
8,006_SWJN_12_PL2017,3,74
8,006_SWJN_12_PL2017,4,74
8,006_SWJN_12_PL2017,5,74
8,006_SWJN_12_PL2017,6,74
8,006_SWJN_12_PL2017,7,74
8,006_SWJN_12_PL2017,8,74
8,007_SWJN_13_PL2017,1,74
8,007_SWJN_13_PL2017,2,74
8,007_SWJN_13_PL2017,3,74
8,007_SWJN_13_PL2017,4,74
8,007_SWJN_13_PL2017,5,74
8,007_SWJN_13_PL2017,6,74
8,007_SWJN_13_PL2017,7,74
8,007_SWJN_13_PL2017,8,74
8,021_SWJNaudio_04_PL2017,1,74
8,021_SWJNaudio_04_PL2017,2,74
8,021_SWJNaudio_04_PL2017,3,74
8,021_SWJNaudio_04_PL2017,4,74
8,021_SWJNaudio_04_PL2017,5,74
8,021_SWJNaudio_04_PL2017,6,74
8,021_SWJNaudio_04_PL2017,7,74
8,022_SWJNaudio_06_PL2017,1,74
8,022_SWJNaudio_06_PL2017,2,74
8,022_SWJNaudio_06_PL2017,3,74
8,022_SWJNaudio_06_PL2017,4,74
8,023_SWJNaudio_07_PL2017,1,74
8,023_SWJNaudio_07_PL2017,2,74
8,023_SWJNaudio_07_PL2017,3,74
8,023_SWJNaudio_07_PL2017,4,74
8,024_SWJNaudio_08_PL2017,1,74
8,024_SWJNaudio_08_PL2017,2,74
8,024_SWJNaudio_08_PL2017,3,74
8,024_SWJNaudio_08_PL2017,4,74
8,026_SWJNaudio_11_PL2017,1,74
8,026_SWJNaudio_11_PL2017,2,74
8,026_SWJNaudio_11_PL2017,3,74
8,026_SWJNaudio_11_PL2017,4,74
8,027_SWJNaudio_12_PL2017,1,74
8,027_SWJNaudio_12_PL2017,2,74
8,027_SWJNaudio_12_PL2017,3,74
8,027_SWJNaudio_12_PL2017,4,74
8,028_SWJNaudio_13_PL2017,1,0
8,028_SWJNaudio_13_PL2017,2,0
8,028_SWJNaudio_13_PL2017,3,0
8,028_SWJNaudio_13_PL2017,4,0
8,030_SWJNaudio_15_PL2017,1,74
8,030_SWJNaudio_15_PL2017,2,74
8,030_SWJNaudio_15_PL2017,3,74
8,030_SWJNaudio_15_PL2017,4,74
8,031_SWJNaudio_16_PL2017,1,74
8,031_SWJNaudio_16_PL2017,2,74
8,031_SWJNaudio_16_PL2017,3,74
8,031_SWJNaudio_16_PL2017,4,74
8,032_SWJNaudio_17_PL2017,1,74
8,032_SWJNaudio_17_PL2017,2,74
8,032_SWJNaudio_17_PL2017,3,74
8,032_SWJNaudio_17_PL2017,4,74
8,033_SWJNaudio_18_PL2017,1,74
8,033_SWJNaudio_18_PL2017,2,74
8,033_SWJNaudio_18_PL2017,3,74
8,033_SWJNaudio_18_PL2017,4,74
9,008_SWJNV2_01_PL2017,1,46
9,008_SWJNV2_01_PL2017,2,46
9,008_SWJNV2_01_PL2017,3,46
9,008_SWJNV2_01_PL2017,4,46
9,008_SWJNV2_01_PL2017,5,46
9,008_SWJNV2_01_PL2017,6,46
9,008_SWJNV2_01_PL2017,7,46
9,008_SWJNV2_01_PL2017,8,46
9,009_SWJNV2_02_PL2017,1,46
9,009_SWJNV2_02_PL2017,2,46
9,009_SWJNV2_02_PL2017,3,46
9,009_SWJNV2_02_PL2017,4,46
9,009_SWJNV2_02_PL2017,5,46
9,009_SWJNV2_02_PL2017,6,46
9,009_SWJNV2_02_PL2017,7,46
9,010_SWJNV2_03_PL2017,1,46
9,010_SWJNV2_03_PL2017,2,46
9,010_SWJNV2_03_PL2017,3,46
9,010_SWJNV2_03_PL2017,4,46
9,010_SWJNV2_03_PL2017,5,46
9,010_SWJNV2_03_PL2017,6,46
9,010_SWJNV2_03_PL2017,7,46
9,010_SWJNV2_03_PL2017,8,46
9,011_SWJNV2_04_PL2017,1,46
9,011_SWJNV2_04_PL2017,2,46
9,011_SWJNV2_04_PL2017,3,46
9,011_SWJNV2_04_PL2017,4,46
9,011_SWJNV2_04_PL2017,5,46
9,011_SWJNV2_04_PL2017,6,46
9,011_SWJNV2_04_PL2017,7,46
9,011_SWJNV2_04_PL2017,8,46
9,012_SWJNV2_05_PL2017,1,46
9,012_SWJNV2_05_PL2017,2,46
9,012_SWJNV2_05_PL2017,3,46
9,012_SWJNV2_05_PL2017,4,46
9,012_SWJNV2_05_PL2017,5,46
9,012_SWJNV2_05_PL2017,6,46
9,012_SWJNV2_05_PL2017,7,46
9,012_SWJNV2_05_PL2017,8,46
9,013_SWJNV2_06_PL2017,1,46
9,013_SWJNV2_06_PL2017,2,46
9,013_SWJNV2_06_PL2017,3,46
9,013_SWJNV2_06_PL2017,4,46
9,013_SWJNV2_06_PL2017,5,46
9,013_SWJNV2_06_PL2017,6,46
9,013_SWJNV2_06_PL2017,7,46
9,013_SWJNV2_06_PL2017,8,46
9,014_SWJNV2_07_PL2017,1,46
9,014_SWJNV2_07_PL2017,2,46
9,014_SWJNV2_07_PL2017,3,46
9,014_SWJNV2_07_PL2017,4,46
9,014_SWJNV2_07_PL2017,5,46
9,014_SWJNV2_07_PL2017,6,46
9,014_SWJNV2_07_PL2017,7,46
9,014_SWJNV2_07_PL2017,8,46
9,015_SWJNV2_08_PL2017,1,46
9,015_SWJNV2_08_PL2017,2,46
9,015_SWJNV2_08_PL2017,3,46
9,015_SWJNV2_08_PL2017,4,46
9,015_SWJNV2_08_PL2017,5,46
9,015_SWJNV2_08_PL2017,6,46
9,016_SWJNV2_09_PL2017,1,46
9,016_SWJNV2_09_PL2017,2,46
9,016_SWJNV2_09_PL2017,3,46
9,016_SWJNV2_09_PL2017,4,46
9,016_SWJNV2_09_PL2017,5,46
9,016_SWJNV2_09_PL2017,6,46
9,018_SWJNV2_10_PL2017,1,46
9,018_SWJNV2_10_PL2017,2,46
9,018_SWJNV2_10_PL2017,3,46
9,018_SWJNV2_10_PL2017,4,46
9,018_SWJNV2_10_PL2017,5,46
9,018_SWJNV2_10_PL2017,6,46
9,020_SWJNV2_12_PL2017,1,46
9,020_SWJNV2_12_PL2017,2,46
9,020_SWJNV2_12_PL2017,3,46
9,020_SWJNV2_12_PL2017,4,46
9,020_SWJNV2_12_PL2017,5,46
9,020_SWJNV2_12_PL2017,6,46
9,021_SWJNaudio_04_PL2017,1,46
9,021_SWJNaudio_04_PL2017,2,46
9,022_SWJNaudio_06_PL2017,1,46
9,022_SWJNaudio_06_PL2017,2,46
9,022_SWJNaudio_06_PL2017,3,46
9,022_SWJNaudio_06_PL2017,4,46
9,023_SWJNaudio_07_PL2017,1,46
9,023_SWJNaudio_07_PL2017,2,46
9,023_SWJNaudio_07_PL2017,3,46
9,023_SWJNaudio_07_PL2017,4,46
9,024_SWJNaudio_08_PL2017,1,46
9,024_SWJNaudio_08_PL2017,2,46
9,024_SWJNaudio_08_PL2017,3,46
9,024_SWJNaudio_08_PL2017,4,46
9,024_SWJNV2_13_PL2017,1,46
9,024_SWJNV2_13_PL2017,2,46
9,024_SWJNV2_13_PL2017,3,46
9,024_SWJNV2_13_PL2017,4,46
9,024_SWJNV2_13_PL2017,5,46
9,024_SWJNV2_13_PL2017,6,46
9,025_SWJNV2_15_PL2017,1,46
9,025_SWJNV2_15_PL2017,2,46
9,025_SWJNV2_15_PL2017,3,46
9,025_SWJNV2_15_PL2017,4,46
9,025_SWJNV2_15_PL2017,5,46
9,025_SWJNV2_15_PL2017,6,46
9,026_SWJNaudio_11_PL2017,1,46
9,026_SWJNaudio_11_PL2017,2,46
9,026_SWJNaudio_11_PL2017,3,46
9,026_SWJNaudio_11_PL2017,4,46
9,027_SWJNaudio_12_PL2017,1,46
9,027_SWJNaudio_12_PL2017,2,46
9,027_SWJNaudio_12_PL2017,3,46
9,027_SWJNaudio_12_PL2017,4,46
9,028_SWJNaudio_13_PL2017,1,46
9,028_SWJNaudio_13_PL2017,2,46
9,028_SWJNaudio_13_PL2017,3,46
9,028_SWJNaudio_13_PL2017,4,46
9,029_SWJNaudio_14_PL2017,1,46
9,029_SWJNaudio_14_PL2017,2,46
9,029_SWJNaudio_14_PL2017,3,46
9,029_SWJNaudio_14_PL2017,4,46
9,030_SWJNaudio_15_PL2017,1,46
9,030_SWJNaudio_15_PL2017,2,46
9,030_SWJNaudio_15_PL2017,3,46
9,030_SWJNaudio_15_PL2017,4,46
9,031_SWJNaudio_16_PL2017,1,46
9,031_SWJNaudio_16_PL2017,2,46
9,031_SWJNaudio_16_PL2017,3,46
9,031_SWJNaudio_16_PL2017,4,46
9,032_SWJNaudio_17_PL2017,1,46
9,032_SWJNaudio_17_PL2017,2,46
9,032_SWJNaudio_17_PL2017,3,46
9,032_SWJNaudio_17_PL2017,4,46
9,033_SWJNaudio_18_PL2017,1,46
9,033_SWJNaudio_18_PL2017,2,46
9,033_SWJNaudio_18_PL2017,3,46
9,033_SWJNaudio_18_PL2017,4,46
9,001_SWJN_01_PL2017,1,46
9,001_SWJN_01_PL2017,2,46
9,001_SWJN_01_PL2017,3,46
9,001_SWJN_01_PL2017,4,46
9,001_SWJN_01_PL2017,5,46
9,001_SWJN_01_PL2017,6,46
9,001_SWJN_01_PL2017,7,46
9,001_SWJN_01_PL2017,8,46
9,002_SWJN_05_PL2017,1,46
9,002_SWJN_05_PL2017,2,46
9,002_SWJN_05_PL2017,3,46
9,002_SWJN_05_PL2017,4,46
9,002_SWJN_05_PL2017,5,46
9,002_SWJN_05_PL2017,6,46
9,002_SWJN_05_PL2017,7,46
9,002_SWJN_05_PL2017,8,46
9,003_SWJN_07_PL2017,1,46
9,003_SWJN_07_PL2017,2,46
9,003_SWJN_07_PL2017,3,46
9,003_SWJN_07_PL2017,4,46
9,003_SWJN_07_PL2017,5,46
9,003_SWJN_07_PL2017,6,46
9,003_SWJN_07_PL2017,7,46
9,003_SWJN_07_PL2017,8,46
9,004_SWJN_09_PL2017,1,46
9,004_SWJN_09_PL2017,2,46
9,004_SWJN_09_PL2017,3,46
9,004_SWJN_09_PL2017,4,46
9,004_SWJN_09_PL2017,5,46
9,004_SWJN_09_PL2017,6,46
9,004_SWJN_09_PL2017,7,46
9,004_SWJN_09_PL2017,8,46
9,005_SWJN_11_PL2017,1,46
9,005_SWJN_11_PL2017,2,46
9,005_SWJN_11_PL2017,3,46
9,005_SWJN_11_PL2017,4,46
9,005_SWJN_11_PL2017,5,46
9,005_SWJN_11_PL2017,6,46
9,005_SWJN_11_PL2017,7,46
9,005_SWJN_11_PL2017,8,46
9,006_SWJN_12_PL2017,1,46
9,006_SWJN_12_PL2017,2,46
9,006_SWJN_12_PL2017,3,46
9,006_SWJN_12_PL2017,4,46
9,006_SWJN_12_PL2017,5,46
9,006_SWJN_12_PL2017,6,46
9,006_SWJN_12_PL2017,7,46
9,006_SWJN_12_PL2017,8,46
9,007_SWJN_13_PL2017,1,46
9,007_SWJN_13_PL2017,2,46
9,007_SWJN_13_PL2017,3,46
9,007_SWJN_13_PL2017,4,46
9,007_SWJN_13_PL2017,5,46
9,007_SWJN_13_PL2017,6,46
9,007_SWJN_13_PL2017,7,46
9,007_SWJN_13_PL2017,8,46
9,021_SWJNaudio_04_PL2017,1,46
9,021_SWJNaudio_04_PL2017,2,46
9,021_SWJNaudio_04_PL2017,3,46
9,021_SWJNaudio_04_PL2017,4,46
9,021_SWJNaudio_04_PL2017,5,46
9,021_SWJNaudio_04_PL2017,6,46
9,021_SWJNaudio_04_PL2017,7,46
9,022_SWJNaudio_06_PL2017,1,46
9,022_SWJNaudio_06_PL2017,2,46
9,022_SWJNaudio_06_PL2017,3,46
9,022_SWJNaudio_06_PL2017,4,46
9,023_SWJNaudio_07_PL2017,1,46
9,023_SWJNaudio_07_PL2017,2,46
9,023_SWJNaudio_07_PL2017,3,46
9,023_SWJNaudio_07_PL2017,4,46
9,024_SWJNaudio_08_PL2017,1,46
9,024_SWJNaudio_08_PL2017,2,46
9,024_SWJNaudio_08_PL2017,3,46
9,024_SWJNaudio_08_PL2017,4,46
9,026_SWJNaudio_11_PL2017,1,46
9,026_SWJNaudio_11_PL2017,2,46
9,026_SWJNaudio_11_PL2017,3,46
9,026_SWJNaudio_11_PL2017,4,46
9,027_SWJNaudio_12_PL2017,1,46
9,027_SWJNaudio_12_PL2017,2,46
9,027_SWJNaudio_12_PL2017,3,46
9,027_SWJNaudio_12_PL2017,4,46
9,028_SWJNaudio_13_PL2017,1,0
9,028_SWJNaudio_13_PL2017,2,0
9,028_SWJNaudio_13_PL2017,3,0
9,028_SWJNaudio_13_PL2017,4,0
9,030_SWJNaudio_15_PL2017,1,46
9,030_SWJNaudio_15_PL2017,2,46
9,030_SWJNaudio_15_PL2017,3,46
9,030_SWJNaudio_15_PL2017,4,46
9,031_SWJNaudio_16_PL2017,1,46
9,031_SWJNaudio_16_PL2017,2,46
9,031_SWJNaudio_16_PL2017,3,46
9,031_SWJNaudio_16_PL2017,4,46
9,032_SWJNaudio_17_PL2017,1,46
9,032_SWJNaudio_17_PL2017,2,46
9,032_SWJNaudio_17_PL2017,3,46
9,032_SWJNaudio_17_PL2017,4,46
9,033_SWJNaudio_18_PL2017,1,46
9,033_SWJNaudio_18_PL2017,2,46
9,033_SWJNaudio_18_PL2017,3,46
9,033_SWJNaudio_18_PL2017,4,46
10,008_SWJNV2_01_PL2017,1,162
10,008_SWJNV2_01_PL2017,2,162
10,008_SWJNV2_01_PL2017,3,162
10,008_SWJNV2_01_PL2017,4,162
10,008_SWJNV2_01_PL2017,5,162
10,008_SWJNV2_01_PL2017,6,162
10,008_SWJNV2_01_PL2017,7,162
10,008_SWJNV2_01_PL2017,8,162
10,009_SWJNV2_02_PL2017,1,162
10,009_SWJNV2_02_PL2017,2,162
10,009_SWJNV2_02_PL2017,3,162
10,009_SWJNV2_02_PL2017,4,162
10,009_SWJNV2_02_PL2017,5,162
10,009_SWJNV2_02_PL2017,6,162
10,009_SWJNV2_02_PL2017,7,162
10,010_SWJNV2_03_PL2017,1,162
10,010_SWJNV2_03_PL2017,2,162
10,010_SWJNV2_03_PL2017,3,162
10,010_SWJNV2_03_PL2017,4,162
10,010_SWJNV2_03_PL2017,5,162
10,010_SWJNV2_03_PL2017,6,162
10,010_SWJNV2_03_PL2017,7,162
10,010_SWJNV2_03_PL2017,8,162
10,011_SWJNV2_04_PL2017,1,162
10,011_SWJNV2_04_PL2017,2,162
10,011_SWJNV2_04_PL2017,3,162
10,011_SWJNV2_04_PL2017,4,162
10,011_SWJNV2_04_PL2017,5,162
10,011_SWJNV2_04_PL2017,6,162
10,011_SWJNV2_04_PL2017,7,162
10,011_SWJNV2_04_PL2017,8,162
10,012_SWJNV2_05_PL2017,1,162
10,012_SWJNV2_05_PL2017,2,162
10,012_SWJNV2_05_PL2017,3,162
10,012_SWJNV2_05_PL2017,4,162
10,012_SWJNV2_05_PL2017,5,162
10,012_SWJNV2_05_PL2017,6,162
10,012_SWJNV2_05_PL2017,7,162
10,012_SWJNV2_05_PL2017,8,162
10,013_SWJNV2_06_PL2017,1,162
10,013_SWJNV2_06_PL2017,2,162
10,013_SWJNV2_06_PL2017,3,162
10,013_SWJNV2_06_PL2017,4,162
10,013_SWJNV2_06_PL2017,5,162
10,013_SWJNV2_06_PL2017,6,162
10,013_SWJNV2_06_PL2017,7,162
10,013_SWJNV2_06_PL2017,8,162
10,014_SWJNV2_07_PL2017,1,162
10,014_SWJNV2_07_PL2017,2,162
10,014_SWJNV2_07_PL2017,3,162
10,014_SWJNV2_07_PL2017,4,162
10,014_SWJNV2_07_PL2017,5,162
10,014_SWJNV2_07_PL2017,6,162
10,014_SWJNV2_07_PL2017,7,162
10,014_SWJNV2_07_PL2017,8,162
10,015_SWJNV2_08_PL2017,1,162
10,015_SWJNV2_08_PL2017,2,162
10,015_SWJNV2_08_PL2017,3,162
10,015_SWJNV2_08_PL2017,4,162
10,015_SWJNV2_08_PL2017,5,162
10,015_SWJNV2_08_PL2017,6,162
10,016_SWJNV2_09_PL2017,1,162
10,016_SWJNV2_09_PL2017,2,162
10,016_SWJNV2_09_PL2017,3,162
10,016_SWJNV2_09_PL2017,4,162
10,016_SWJNV2_09_PL2017,5,162
10,016_SWJNV2_09_PL2017,6,162
10,018_SWJNV2_10_PL2017,1,162
10,018_SWJNV2_10_PL2017,2,162
10,018_SWJNV2_10_PL2017,3,162
10,018_SWJNV2_10_PL2017,4,162
10,018_SWJNV2_10_PL2017,5,162
10,018_SWJNV2_10_PL2017,6,162
10,020_SWJNV2_12_PL2017,1,162
10,020_SWJNV2_12_PL2017,2,162
10,020_SWJNV2_12_PL2017,3,162
10,020_SWJNV2_12_PL2017,4,162
10,020_SWJNV2_12_PL2017,5,162
10,020_SWJNV2_12_PL2017,6,162
10,021_SWJNaudio_04_PL2017,1,162
10,021_SWJNaudio_04_PL2017,2,162
10,022_SWJNaudio_06_PL2017,1,162
10,022_SWJNaudio_06_PL2017,2,162
10,022_SWJNaudio_06_PL2017,3,162
10,022_SWJNaudio_06_PL2017,4,162
10,023_SWJNaudio_07_PL2017,1,162
10,023_SWJNaudio_07_PL2017,2,162
10,023_SWJNaudio_07_PL2017,3,162
10,023_SWJNaudio_07_PL2017,4,162
10,024_SWJNaudio_08_PL2017,1,162
10,024_SWJNaudio_08_PL2017,2,162
10,024_SWJNaudio_08_PL2017,3,162
10,024_SWJNaudio_08_PL2017,4,162
10,024_SWJNV2_13_PL2017,1,162
10,024_SWJNV2_13_PL2017,2,162
10,024_SWJNV2_13_PL2017,3,162
10,024_SWJNV2_13_PL2017,4,162
10,024_SWJNV2_13_PL2017,5,162
10,024_SWJNV2_13_PL2017,6,162
10,025_SWJNV2_15_PL2017,1,162
10,025_SWJNV2_15_PL2017,2,162
10,025_SWJNV2_15_PL2017,3,162
10,025_SWJNV2_15_PL2017,4,162
10,025_SWJNV2_15_PL2017,5,162
10,025_SWJNV2_15_PL2017,6,162
10,026_SWJNaudio_11_PL2017,1,162
10,026_SWJNaudio_11_PL2017,2,162
10,026_SWJNaudio_11_PL2017,3,162
10,026_SWJNaudio_11_PL2017,4,162
10,027_SWJNaudio_12_PL2017,1,162
10,027_SWJNaudio_12_PL2017,2,162
10,027_SWJNaudio_12_PL2017,3,162
10,027_SWJNaudio_12_PL2017,4,162
10,028_SWJNaudio_13_PL2017,1,162
10,028_SWJNaudio_13_PL2017,2,162
10,028_SWJNaudio_13_PL2017,3,162
10,028_SWJNaudio_13_PL2017,4,162
10,029_SWJNaudio_14_PL2017,1,162
10,029_SWJNaudio_14_PL2017,2,162
10,029_SWJNaudio_14_PL2017,3,162
10,029_SWJNaudio_14_PL2017,4,162
10,030_SWJNaudio_15_PL2017,1,162
10,030_SWJNaudio_15_PL2017,2,162
10,030_SWJNaudio_15_PL2017,3,162
10,030_SWJNaudio_15_PL2017,4,162
10,031_SWJNaudio_16_PL2017,1,162
10,031_SWJNaudio_16_PL2017,2,162
10,031_SWJNaudio_16_PL2017,3,162
10,031_SWJNaudio_16_PL2017,4,162
10,032_SWJNaudio_17_PL2017,1,162
10,032_SWJNaudio_17_PL2017,2,162
10,032_SWJNaudio_17_PL2017,3,162
10,032_SWJNaudio_17_PL2017,4,162
10,033_SWJNaudio_18_PL2017,1,162
10,033_SWJNaudio_18_PL2017,2,162
10,033_SWJNaudio_18_PL2017,3,162
10,033_SWJNaudio_18_PL2017,4,162
10,001_SWJN_01_PL2017,1,162
10,001_SWJN_01_PL2017,2,162
10,001_SWJN_01_PL2017,3,162
10,001_SWJN_01_PL2017,4,162
10,001_SWJN_01_PL2017,5,162
10,001_SWJN_01_PL2017,6,162
10,001_SWJN_01_PL2017,7,162
10,001_SWJN_01_PL2017,8,162
10,002_SWJN_05_PL2017,1,162
10,002_SWJN_05_PL2017,2,162
10,002_SWJN_05_PL2017,3,162
10,002_SWJN_05_PL2017,4,162
10,002_SWJN_05_PL2017,5,162
10,002_SWJN_05_PL2017,6,162
10,002_SWJN_05_PL2017,7,162
10,002_SWJN_05_PL2017,8,162
10,003_SWJN_07_PL2017,1,162
10,003_SWJN_07_PL2017,2,162
10,003_SWJN_07_PL2017,3,162
10,003_SWJN_07_PL2017,4,162
10,003_SWJN_07_PL2017,5,162
10,003_SWJN_07_PL2017,6,162
10,003_SWJN_07_PL2017,7,162
10,003_SWJN_07_PL2017,8,162
10,004_SWJN_09_PL2017,1,162
10,004_SWJN_09_PL2017,2,162
10,004_SWJN_09_PL2017,3,162
10,004_SWJN_09_PL2017,4,162
10,004_SWJN_09_PL2017,5,162
10,004_SWJN_09_PL2017,6,162
10,004_SWJN_09_PL2017,7,162
10,004_SWJN_09_PL2017,8,162
10,005_SWJN_11_PL2017,1,162
10,005_SWJN_11_PL2017,2,162
10,005_SWJN_11_PL2017,3,162
10,005_SWJN_11_PL2017,4,162
10,005_SWJN_11_PL2017,5,162
10,005_SWJN_11_PL2017,6,162
10,005_SWJN_11_PL2017,7,162
10,005_SWJN_11_PL2017,8,162
10,006_SWJN_12_PL2017,1,162
10,006_SWJN_12_PL2017,2,162
10,006_SWJN_12_PL2017,3,162
10,006_SWJN_12_PL2017,4,162
10,006_SWJN_12_PL2017,5,162
10,006_SWJN_12_PL2017,6,162
10,006_SWJN_12_PL2017,7,162
10,006_SWJN_12_PL2017,8,162
10,007_SWJN_13_PL2017,1,162
10,007_SWJN_13_PL2017,2,162
10,007_SWJN_13_PL2017,3,162
10,007_SWJN_13_PL2017,4,162
10,007_SWJN_13_PL2017,5,162
10,007_SWJN_13_PL2017,6,162
10,007_SWJN_13_PL2017,7,162
10,007_SWJN_13_PL2017,8,162
10,021_SWJNaudio_04_PL2017,1,162
10,021_SWJNaudio_04_PL2017,2,162
10,021_SWJNaudio_04_PL2017,3,162
10,021_SWJNaudio_04_PL2017,4,162
10,021_SWJNaudio_04_PL2017,5,162
10,021_SWJNaudio_04_PL2017,6,162
10,021_SWJNaudio_04_PL2017,7,162
10,022_SWJNaudio_06_PL2017,1,162
10,022_SWJNaudio_06_PL2017,2,162
10,022_SWJNaudio_06_PL2017,3,162
10,022_SWJNaudio_06_PL2017,4,162
10,023_SWJNaudio_07_PL2017,1,162
10,023_SWJNaudio_07_PL2017,2,162
10,023_SWJNaudio_07_PL2017,3,162
10,023_SWJNaudio_07_PL2017,4,162
10,024_SWJNaudio_08_PL2017,1,162
10,024_SWJNaudio_08_PL2017,2,162
10,024_SWJNaudio_08_PL2017,3,162
10,024_SWJNaudio_08_PL2017,4,162
10,026_SWJNaudio_11_PL2017,1,162
10,026_SWJNaudio_11_PL2017,2,162
10,026_SWJNaudio_11_PL2017,3,162
10,026_SWJNaudio_11_PL2017,4,162
10,027_SWJNaudio_12_PL2017,1,162
10,027_SWJNaudio_12_PL2017,2,162
10,027_SWJNaudio_12_PL2017,3,162
10,027_SWJNaudio_12_PL2017,4,162
10,028_SWJNaudio_13_PL2017,1,162
10,028_SWJNaudio_13_PL2017,2,162
10,028_SWJNaudio_13_PL2017,3,162
10,028_SWJNaudio_13_PL2017,4,162
10,030_SWJNaudio_15_PL2017,1,162
10,030_SWJNaudio_15_PL2017,2,162
10,030_SWJNaudio_15_PL2017,3,162
10,030_SWJNaudio_15_PL2017,4,162
10,031_SWJNaudio_16_PL2017,1,162
10,031_SWJNaudio_16_PL2017,2,162
10,031_SWJNaudio_16_PL2017,3,162
10,031_SWJNaudio_16_PL2017,4,162
10,032_SWJNaudio_17_PL2017,1,162
10,032_SWJNaudio_17_PL2017,2,162
10,032_SWJNaudio_17_PL2017,3,162
10,032_SWJNaudio_17_PL2017,4,162
10,033_SWJNaudio_18_PL2017,1,162
10,033_SWJNaudio_18_PL2017,2,162
10,033_SWJNaudio_18_PL2017,3,162
10,033_SWJNaudio_18_PL2017,4,162
11,008_SWJNV2_01_PL2017,1,294
11,008_SWJNV2_01_PL2017,2,294
11,008_SWJNV2_01_PL2017,3,294
11,008_SWJNV2_01_PL2017,4,294
11,008_SWJNV2_01_PL2017,5,294
11,008_SWJNV2_01_PL2017,6,294
11,008_SWJNV2_01_PL2017,7,294
11,008_SWJNV2_01_PL2017,8,294
11,009_SWJNV2_02_PL2017,1,294
11,009_SWJNV2_02_PL2017,2,294
11,009_SWJNV2_02_PL2017,3,294
11,009_SWJNV2_02_PL2017,4,294
11,009_SWJNV2_02_PL2017,5,294
11,009_SWJNV2_02_PL2017,6,294
11,009_SWJNV2_02_PL2017,7,294
11,010_SWJNV2_03_PL2017,1,294
11,010_SWJNV2_03_PL2017,2,294
11,010_SWJNV2_03_PL2017,3,294
11,010_SWJNV2_03_PL2017,4,294
11,010_SWJNV2_03_PL2017,5,294
11,010_SWJNV2_03_PL2017,6,294
11,010_SWJNV2_03_PL2017,7,294
11,010_SWJNV2_03_PL2017,8,294
11,011_SWJNV2_04_PL2017,1,294
11,011_SWJNV2_04_PL2017,2,294
11,011_SWJNV2_04_PL2017,3,294
11,011_SWJNV2_04_PL2017,4,294
11,011_SWJNV2_04_PL2017,5,294
11,011_SWJNV2_04_PL2017,6,294
11,011_SWJNV2_04_PL2017,7,294
11,011_SWJNV2_04_PL2017,8,294
11,012_SWJNV2_05_PL2017,1,294
11,012_SWJNV2_05_PL2017,2,294
11,012_SWJNV2_05_PL2017,3,294
11,012_SWJNV2_05_PL2017,4,294
11,012_SWJNV2_05_PL2017,5,294
11,012_SWJNV2_05_PL2017,6,294
11,012_SWJNV2_05_PL2017,7,294
11,012_SWJNV2_05_PL2017,8,294
11,013_SWJNV2_06_PL2017,1,294
11,013_SWJNV2_06_PL2017,2,294
11,013_SWJNV2_06_PL2017,3,294
11,013_SWJNV2_06_PL2017,4,294
11,013_SWJNV2_06_PL2017,5,294
11,013_SWJNV2_06_PL2017,6,294
11,013_SWJNV2_06_PL2017,7,294
11,013_SWJNV2_06_PL2017,8,294
11,014_SWJNV2_07_PL2017,1,294
11,014_SWJNV2_07_PL2017,2,294
11,014_SWJNV2_07_PL2017,3,294
11,014_SWJNV2_07_PL2017,4,294
11,014_SWJNV2_07_PL2017,5,294
11,014_SWJNV2_07_PL2017,6,294
11,014_SWJNV2_07_PL2017,7,294
11,014_SWJNV2_07_PL2017,8,294
11,015_SWJNV2_08_PL2017,1,294
11,015_SWJNV2_08_PL2017,2,294
